product_id,name,brand,sku,url,category,price,special_price,final_price,stock,is_parent,review_count,average_rating,cpu,chipset,ram,storage,display_size,display_resolution,battery,os,gpu,camera_primary,camera_secondary,camera_video,bluetooth,dimensions,weight,color,included_accessories,thumbnail,image_url,description,discount_percent
107708,Laptop ASUS Gaming V16 V3607VU-RP343W,ASUS,laptop-asus-gaming-v16-v3607vu-rp343w,https://cellphones.com.vn/laptop-asus-gaming-v16-v3607vu-rp343w.html,"Laptop, ASUS, Laptop Gaming, Laptop đồ họa, Laptop 16 inch, Gaming, Asus Gaming V16",26990000,25990000,25990000,5,True,0,0,"Intel Core 5 210H 2.2 GHz (12MB Cache, up to 4.8 GHz, 8 lõi, 12 luồng)",,16GB,512GB,16 inches,1920 x 1200 pixels (WUXGA),"63WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home,RTX 4050,,,,Bluetooth 5.3 ,35.70 x 25.07 x 1.80 ~ 2.20 cm (Dài x Rộng x Dày),1.95 kg,Đen,"Bộ nguồn, máy, sách hdsd",/t/e/text_d_i_7_57.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_7_57.png,"Laptop ASUS Gaming V16 V3607VU-RP343W; CPU: Intel Core 5 210H 2.2 GHz (12MB Cache, up to 4.8 GHz, 8 lõi, 12 luồng); RAM: 16GB; Luu tru: 512GB; Man hinh: 16 inches; Do phan giai: 1920 x 1200 pixels (WUXGA); Pin: 63WHrs, 3S1P, 3-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5.3 ; Kich thuoc: 35.70 x 25.07 x 1.80 ~ 2.20 cm (Dài x Rộng x Dày); Gia: 26,990,000 VND",3.71
118482,Laptop Lenovo LOQ 15ARP10E 83S0007AVN,Lenovo,laptop-lenovo-loq-15arp10e-83s0007avn,https://cellphones.com.vn/laptop-lenovo-loq-15arp10e-83s0007avn.html,"Laptop, Lenovo, Laptop Gaming, Laptop đồ họa, Laptop 15.6 inch, Gaming, Lenovo LOQ, Lenovo LOQ 15",30490000,27990000,27990000,45,True,1,5,"AMD Ryzen 7 7735HS (8 lõi / 16 luồng, 3.2 / 4.75GHz, 4MB L2 / 16MB L3)",,16GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"57.5Wh, 135W Slim Tip (3-pin)","Windows 11 Home Single Language, English",RTX 3050,,,,Bluetooth 5.2,359.2 x 236 x 19.9-22.95 mm (Dài x Rộng x Dày),1.8 kg,Xám,"<p>Bộ nguồn, m&aacute;y, s&aacute;ch hdsd</p> <p><a href=""https://cellphones.com.vn/sforum/bao-hanh-roi-vo-laptop-lenovo"" target=""_blank""><span>Xem chi tiết bảo h&agrave;nh rơi vỡ Lenovo<br /></span></a></p>",/t/e/text_d_i_8_16.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_8_16.png,"Laptop Lenovo LOQ 15ARP10E 83S0007AVN; CPU: AMD Ryzen 7 7735HS (8 lõi / 16 luồng, 3.2 / 4.75GHz, 4MB L2 / 16MB L3); RAM: 16GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 57.5Wh, 135W Slim Tip (3-pin); HDH: Windows 11 Home Single Language, English; Bluetooth: Bluetooth 5.2; Kich thuoc: 359.2 x 236 x 19.9-22.95 mm (Dài x Rộng x Dày); Gia: 30,490,000 VND",8.2
125698,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam,Apple,macbook-air-13-m5-10-cpu-8-gpu-16gb-512gb,https://cellphones.com.vn/macbook-air-13-m5-10-cpu-8-gpu-16gb-512gb.html,"Laptop, Mac, Laptop Sinh viên, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 13 inch , Laptop AI, MacBook Air, Macbook Air M5",35990000,35290000,35290000,12,True,11,5,Chip Apple M5 <br>CPU 10 lõi với 4 lõi siêu xử lý và 6 lõi tiết kiệm điện,,16GB,512GB,13.6 inches,2560 x 1664 pixels,"Pin Li-Po 53,8 watt‑giờ tích hợp<br>Thời gian xem video trực tuyến lên đến 18 giờ<br> Thời gian duyệt web trên mạng không dây lên đến 15 giờ",macOS,,,,,Bluetooth 6,1.13 x  30.41 cm x  21.5 cm (Dày x Rộng x Dài),1.23 kg,"Bạc, Ánh sao, Đêm xanh thẳm, Xanh da trời",MacBook Air <br> Bộ Tiếp Hợp Nguồn <br> Cáp USB-C sang MagSafe 3 (2 m),/m/a/macbook_13_17.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_13_17.png,"MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam; CPU: Chip Apple M5 <br>CPU 10 lõi với 4 lõi siêu xử lý và 6 lõi tiết kiệm điện; RAM: 16GB; Luu tru: 512GB; Man hinh: 13.6 inches; Do phan giai: 2560 x 1664 pixels; Pin: Pin Li-Po 53,8 watt‑giờ tích hợp<br>Thời gian xem video trực tuyến lên đến 18 giờ<br> Thời gian duyệt web trên mạng không dây lên đến 15 giờ; HDH: macOS; Bluetooth: Bluetooth 6; Kich thuoc: 1.13 x  30.41 cm x  21.5 cm (Dày x Rộng x Dài); Gia: 35,990,000 VND",1.94
110865,Laptop ASUS Vivobook S14 S3407VA-LY146W,ASUS,laptop-asus-vivobook-s14-s3407va-ly146w,https://cellphones.com.vn/laptop-asus-vivobook-s14-s3407va-ly146w.html,"Laptop, ASUS, Laptop Sinh viên, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 14 inch, Vivobook, Asus Vivobook S, Asus Vivobook S14",22990000,19990000,19990000,97,True,2,5,"Intel Core 5 210H 2.2 GHz (12MB Cache, up to 4.8 GHz, 8 lõi, 12 luồng)",,16GB,512GB,14 inches,1920 x 1200 pixels (WUXGA),"70WHrs, 4S1P, 4-cell Li-ion",Windows 11 Home,,,,,Bluetooth 5.3 ,31.52 x 22.34 x 1.59 ~ 1.79 cm (Dài x Rộng x Dày),1.40 kg,Bạc,"Bộ nguồn, máy, sách hdsd",/g/r/group_744_1_47.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_744_1_47.png,"Laptop ASUS Vivobook S14 S3407VA-LY146W; CPU: Intel Core 5 210H 2.2 GHz (12MB Cache, up to 4.8 GHz, 8 lõi, 12 luồng); RAM: 16GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 1920 x 1200 pixels (WUXGA); Pin: 70WHrs, 4S1P, 4-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5.3 ; Kich thuoc: 31.52 x 22.34 x 1.59 ~ 1.79 cm (Dài x Rộng x Dày); Gia: 22,990,000 VND",13.05
108952,Laptop Acer Gaming Nitro ProPanel ANV15-41-R7CR,Acer,laptop-acer-gaming-nitro-v-15-propanel-anv15-41-r7cr,https://cellphones.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-41-r7cr.html,"Laptop, Acer, Laptop Gaming, Laptop đồ họa, Laptop 15.6 inch, Nitro, Nitro Propanel",32990000,27490000,27490000,37,True,0,0,AMD Ryzen 5 7535HS (6 lõi / 12 luồng / Base Clock: 3.3 GHz / Max. Boost Clock: Up to 4.55 GHz / 3MB L2 Cache; 16MB L3 Cache),,16GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"57Whr 4-cell Li-ion Battery, 135W AC Adapter",Windows 11 Home Single Language,RTX 4050,,,,Có,362.3 x 239.89 x 23.5 mm (Dài x Rộng x Dày),2.1 kg,Đen,"Bộ nguồn, máy, sách hdsd",/g/r/group_973.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_973.png,"Laptop Acer Gaming Nitro ProPanel ANV15-41-R7CR; CPU: AMD Ryzen 5 7535HS (6 lõi / 12 luồng / Base Clock: 3.3 GHz / Max. Boost Clock: Up to 4.55 GHz / 3MB L2 Cache; 16MB L3 Cache); RAM: 16GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 57Whr 4-cell Li-ion Battery, 135W AC Adapter; HDH: Windows 11 Home Single Language; Bluetooth: Có; Kich thuoc: 362.3 x 239.89 x 23.5 mm (Dài x Rộng x Dày); Can nang: 775.0000; Gia: 32,990,000 VND",16.67
101832,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam,Apple,apple-macbook-air-13-m4-10cpu-8gpu-16gb-256gb-2025,https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-8gpu-16gb-256gb-2025.html,"Laptop, Mac, Laptop Sinh viên, Laptop đồ họa, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 13 inch , MacBook Air, Macbook M4",26990000,24990000,24990000,0,True,17,4.9,CPU 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện ,,16GB,256GB,13.6 inches,2560 x 1664 pixels,Thời gian xem video trực tuyến lên đến 18 giờ<br>Thời gian duyệt web trên mạng không dây lên đến 15 giờ<br>Pin Li-Po 53.8 watt‑giờ tích hợp,macOS,,,,,Bluetooth 5.3,Cao: 1.13 cm x  Rộng: 30.41 cm x Dài: 21.5 cm,1.24 kg,"Xanh da trời, Bạc, Ánh sao, Đêm xanh thẳm",MacBook Air<br> Bộ Tiếp Hợp Nguồn USB-C<br> Cáp USB-C sang MagSafe 3 (2 m),/m/a/macbook_11_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_11_1.png,"MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam; CPU: CPU 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện ; RAM: 16GB; Luu tru: 256GB; Man hinh: 13.6 inches; Do phan giai: 2560 x 1664 pixels; Pin: Thời gian xem video trực tuyến lên đến 18 giờ<br>Thời gian duyệt web trên mạng không dây lên đến 15 giờ<br>Pin Li-Po 53.8 watt‑giờ tích hợp; HDH: macOS; Bluetooth: Bluetooth 5.3; Kich thuoc: Cao: 1.13 cm x  Rộng: 30.41 cm x Dài: 21.5 cm; Gia: 26,990,000 VND",7.41
102814,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,Apple,apple-macbook-air-13-m4-10cpu-10gpu-16gb-512gb-2025-sac-70w,https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-10gpu-16gb-512gb-2025-sac-70w.html,"Laptop, Mac, Laptop Sinh viên, Laptop đồ họa, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 13 inch , MacBook Air, Macbook M4",32990000,31990000,31990000,0,True,1,5,CPU 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện ,,16GB,512GB,13.6 inches,2560 x 1664 pixels,Thời gian xem video trực tuyến lên đến 18 giờ<br>Thời gian duyệt web trên mạng không dây lên đến 15 giờ<br>Pin Li-Po 53.8 watt‑giờ tích hợp,macOS,,,,,Bluetooth 5.3,Cao: 1.13 cm x  Rộng: 30.41 cm x Dài: 21.5 cm,1.24 kg,"Xanh da trời, Bạc, Ánh sao, Đêm xanh thẳm",MacBook Air<br> Bộ Tiếp Hợp Nguồn USB-C<br> Cáp USB-C sang MagSafe 3 (2 m),/m/a/macbook_1__4_1_2.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_1__4_1_2.png,"MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam; CPU: CPU 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện ; RAM: 16GB; Luu tru: 512GB; Man hinh: 13.6 inches; Do phan giai: 2560 x 1664 pixels; Pin: Thời gian xem video trực tuyến lên đến 18 giờ<br>Thời gian duyệt web trên mạng không dây lên đến 15 giờ<br>Pin Li-Po 53.8 watt‑giờ tích hợp; HDH: macOS; Bluetooth: Bluetooth 5.3; Kich thuoc: Cao: 1.13 cm x  Rộng: 30.41 cm x Dài: 21.5 cm; Gia: 32,990,000 VND",3.03
125879,MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 512GB Touch ID | Chính hãng Apple Việt Nam,Apple,macbook-neo-13-a18-pro-6-cpu-5-gpu-8gb-512gb,https://cellphones.com.vn/macbook-neo-13-a18-pro-6-cpu-5-gpu-8gb-512gb.html,"Laptop, Mac, Laptop Sinh viên, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 13 inch , Laptop AI, Macbook Neo",21990000,21490000,21490000,183,True,1,5,Chip Apple A18 Pro <br>CPU 6 lõi với 2 lõi hiệu năng và 4 lõi tiết kiệm điện,,8GB,512GB,13 inches,2408 x 1506 pixels,Thời gian xem video trực tuyến lên đến 16 giờ<br> Thời gian duyệt web trên mạng không dây lên đến 11 giờ<br> Pin lithium-ion 36.5 watt‑giờ tích hợp,macOS,,,,,Bluetooth 6,1.27 x 29.75 x 20.64 cm (Cao x Rộng x Dài),1.23 kg,"Bạc, Vàng Citrus, Xanh Indigo, Hồng Phớt","MacBook Neo<br> Bộ Tiếp Hợp Nguồn USB-C 20W<br> Cáp Sạc USB-C (1,5 m)",/m/a/macbook_1__7_10.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_1__7_10.png,"MacBook Neo 13 inch A18 Pro 2026 6CPU 5GPU 8GB 512GB Touch ID | Chính hãng Apple Việt Nam; CPU: Chip Apple A18 Pro <br>CPU 6 lõi với 2 lõi hiệu năng và 4 lõi tiết kiệm điện; RAM: 8GB; Luu tru: 512GB; Man hinh: 13 inches; Do phan giai: 2408 x 1506 pixels; Pin: Thời gian xem video trực tuyến lên đến 16 giờ<br> Thời gian duyệt web trên mạng không dây lên đến 11 giờ<br> Pin lithium-ion 36.5 watt‑giờ tích hợp; HDH: macOS; Bluetooth: Bluetooth 6; Kich thuoc: 1.27 x 29.75 x 20.64 cm (Cao x Rộng x Dài); Gia: 21,990,000 VND",2.27
126343,Laptop HP Victus 15-FA2451TX D17WPPA,HP,laptop-hp-victus-15-fa2451tx-d17wppa,https://cellphones.com.vn/laptop-hp-victus-15-fa2451tx-d17wppa.html,"Laptop, HP, Laptop Gaming, Laptop đồ họa, Laptop 15.6 inch, Laptop core i5, Victus, HP Victus 15",31190000,27490000,27490000,344,True,0,0,Intel Core i5-13420H (8 lõi) - Max Turbo Frequency: 4.60 GHz,,16GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),4 Cell Int (70.07Wh),Windows 11 Home Single Language 64-bit,RTX 4050,,,,Bluetooth 5.4,35.8 x 25.5 x 2.35 cm (Dài x Rộng x Dày),2.2 kg,Đen,"Bộ nguồn, máy, sách hdsd",/t/e/text_d_i_8_50.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_8_50.png,"Laptop HP Victus 15-FA2451TX D17WPPA; CPU: Intel Core i5-13420H (8 lõi) - Max Turbo Frequency: 4.60 GHz; RAM: 16GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 4 Cell Int (70.07Wh); HDH: Windows 11 Home Single Language 64-bit; Bluetooth: Bluetooth 5.4; Kich thuoc: 35.8 x 25.5 x 2.35 cm (Dài x Rộng x Dày); Gia: 31,190,000 VND",11.86
118693,Laptop Acer Gaming Nitro ProPanel ANV15-52-50VA,Acer,laptop-acer-gaming-nitro-v-15-propanel-anv15-52-50va,https://cellphones.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-52-50va.html,"Laptop, Acer, Laptop Gaming, Laptop đồ họa, Laptop 15.6 inch, Nitro, Nitro Propanel",29990000,27990000,27990000,162,True,0,0,"Intel Core 5 210H (8 lõi / 12 luồng, Efficient-core Max Turbo Frequency :3.6 GHz, Max Turbo Frequency : 4.8GHz, 12 MB Intel Smart Cache)",,16GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"57 Wh 4-cell Li-ion batter, 135W 5.5PHY Adapter",Windows 11 Home Single Language,RTX 3050,,,,Bluetooth 5.2,362.3 x 239.89 x 15.7/23.5 mm (Dài x Rộng x Dày),2.1 kg,Đen,"Bộ nguồn, máy, sách hdsd",/g/r/group_975_17.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_975_17.png,"Laptop Acer Gaming Nitro ProPanel ANV15-52-50VA; CPU: Intel Core 5 210H (8 lõi / 12 luồng, Efficient-core Max Turbo Frequency :3.6 GHz, Max Turbo Frequency : 4.8GHz, 12 MB Intel Smart Cache); RAM: 16GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 57 Wh 4-cell Li-ion batter, 135W 5.5PHY Adapter; HDH: Windows 11 Home Single Language; Bluetooth: Bluetooth 5.2; Kich thuoc: 362.3 x 239.89 x 15.7/23.5 mm (Dài x Rộng x Dày); Gia: 29,990,000 VND",6.67
123151,Laptop Dell Pro 15 Essential PV15250 VKVKD - Nhập khẩu chính hãng,Dell,laptop-dell-pro-15-essential-pv15250-vkvkd,https://cellphones.com.vn/laptop-dell-pro-15-essential-pv15250-vkvkd.html,"Laptop, Dell, Laptop Sinh viên, Laptop Văn phòng, Laptop 15.6 inch, Dell 15",14990000,14490000,14490000,578,True,1,5,Intel Core 3 -100U,,8GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"3-cell, 41 Wh hoặc 4-cell, 54 Wh",Tặng kèm Phần mềm Win 11 Pro 64 BIT cho 1 máy vĩnh viễn (Máy nguyên bản FreeOS),,,,,Bluetooth 5.0 hoặc 5.3,358.50 x 235.56 x 18.99 mm (Dài x Rộng x Dày),1.90 kg,Đen,"Bộ nguồn, máy, sách hdsd<br><p style=""color: red;""><a href=""https://cellphones.com.vn/sforum/tim-hieu-chi-tiet-ve-laptop-nhap-khau-uu-diem-che-do-bao-hanh-chat-luong-ra-sao""><span style=""color: #ff0000;"">T&igrave;m hiểu th&ecirc;m về laptop nhập khẩu",/t/e/text_ng_n_2__13_50.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__13_50.png,"Laptop Dell Pro 15 Essential PV15250 VKVKD - Nhập khẩu chính hãng; CPU: Intel Core 3 -100U; RAM: 8GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 3-cell, 41 Wh hoặc 4-cell, 54 Wh; HDH: Tặng kèm Phần mềm Win 11 Pro 64 BIT cho 1 máy vĩnh viễn (Máy nguyên bản FreeOS); Bluetooth: Bluetooth 5.0 hoặc 5.3; Kich thuoc: 358.50 x 235.56 x 18.99 mm (Dài x Rộng x Dày); Gia: 14,990,000 VND",3.34
129027,Laptop Lenovo IdeaPad Slim 3 14ARP10 83K600E9VN,Lenovo,laptop-lenovo-ideapad-slim-3-14arp10-83k600e9vn,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14arp10-83k600e9vn.html,"Laptop, Lenovo, Laptop Sinh viên, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 14 inch, Ideapad, Lenovo Ideapad Slim 3",23490000,18690000,18690000,260,True,0,0,"AMD Ryzen 5 7535HS (6 lõi / 12 luồng, 3.3 / 4.55GHz, 3MB L2 / 16MB L3)",,16GB,512GB,14 inches,1920 x 1200 pixels (WUXGA),"50Wh, 65W Round Tip (3-pin)","Windows 11 Home Single Language, English",AMD Radeon RX,,,,Bluetooth 5.3,314.4 x 222.1 x 16.9-17.9 mm (Dài x Rộng x Dày),1.39 kg ,Xám,"Bộ nguồn, máy, sách hdsd",/g/r/group_945_15.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_945_15.png,"Laptop Lenovo IdeaPad Slim 3 14ARP10 83K600E9VN; CPU: AMD Ryzen 5 7535HS (6 lõi / 12 luồng, 3.3 / 4.55GHz, 3MB L2 / 16MB L3); RAM: 16GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 1920 x 1200 pixels (WUXGA); Pin: 50Wh, 65W Round Tip (3-pin); HDH: Windows 11 Home Single Language, English; Bluetooth: Bluetooth 5.3; Kich thuoc: 314.4 x 222.1 x 16.9-17.9 mm (Dài x Rộng x Dày); Gia: 23,490,000 VND",20.43
129218,MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,Apple,macbook-air-13-inch-m5-10-cpu-8-gpu-16gb-512gb-2026-sac-70w,https://cellphones.com.vn/macbook-air-13-inch-m5-10-cpu-8-gpu-16gb-512gb-2026-sac-70w.html,"Laptop, Mac, Laptop Sinh viên, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 13 inch , Laptop AI, MacBook Air, Macbook Air M5",36590000,36090000,36090000,488,True,0,0,Chip Apple M5 <br>CPU 10 lõi với 4 lõi siêu xử lý và 6 lõi tiết kiệm điện,,16GB,512GB,13.6 inches,2560 x 1664 pixels,"Pin Li-Po 53,8 watt‑giờ tích hợp<br>Thời gian xem video trực tuyến lên đến 18 giờ<br> Thời gian duyệt web trên mạng không dây lên đến 15 giờ",macOS,,,,,Bluetooth 6,1.13 x  30.41 cm x  21.5 cm (Dày x Rộng x Dài),1.23 kg,"Bạc, Đêm xanh thẳm, Ánh sao, Xanh da trời",MacBook Air <br> Bộ Tiếp Hợp Nguồn <br> Cáp USB-C sang MagSafe 3 (2 m),/m/a/macbook_13_17_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_13_17_1.png,"MacBook Air M5 13 inch 2026 10CPU 8GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam; CPU: Chip Apple M5 <br>CPU 10 lõi với 4 lõi siêu xử lý và 6 lõi tiết kiệm điện; RAM: 16GB; Luu tru: 512GB; Man hinh: 13.6 inches; Do phan giai: 2560 x 1664 pixels; Pin: Pin Li-Po 53,8 watt‑giờ tích hợp<br>Thời gian xem video trực tuyến lên đến 18 giờ<br> Thời gian duyệt web trên mạng không dây lên đến 15 giờ; HDH: macOS; Bluetooth: Bluetooth 6; Kich thuoc: 1.13 x  30.41 cm x  21.5 cm (Dày x Rộng x Dài); Gia: 36,590,000 VND",1.37
49568,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB I Chính hãng Apple Việt Nam,Apple,macbook-air-m2-2022-16gb,https://cellphones.com.vn/macbook-air-m2-2022-16gb.html,"Laptop, Mac, Laptop Sinh viên, Laptop Văn phòng, Laptop 13 inch , MacBook Air, Macbook M2",24990000,18590000,18590000,0,True,29,4.9,Apple M2 8 nhân,,16GB,256GB,13.6 inches,2560 x 1664 pixels,"52,6 Wh",MacOS,,,,,5.0,"Dày: 1,13cm - Chiều dài: 30,41cm Chiều rộng: 21,5cm",1.27 kg,"Bạc, Xám, Trắng vàng, Đen","Máy, Sách HDSD, Cáp sạc USB-C (2 m), Cốc sạc USB-C 30W",/i/m/image_1396_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/m/image_1396_1.png,"Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB I Chính hãng Apple Việt Nam; CPU: Apple M2 8 nhân; RAM: 16GB; Luu tru: 256GB; Man hinh: 13.6 inches; Do phan giai: 2560 x 1664 pixels; Pin: 52,6 Wh; HDH: MacOS; Bluetooth: 5.0; Kich thuoc: Dày: 1,13cm - Chiều dài: 30,41cm Chiều rộng: 21,5cm; Can nang: 29906.0000; Gia: 24,990,000 VND",25.61
93960,Mac mini M4 2024 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,Apple,mac-mini-m4-2024-16gb-512gb,https://cellphones.com.vn/mac-mini-m4-2024-16gb-512gb.html,"Root, Laptop, Mac, Mac mini",27490000,0,27490000,52,True,1,5,Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện<br>Neural Engine 16 lõi,,16GB,512GB,,,,macOS,,,,,Bluetooth 5.3,Cao: 5.0 cm x Rộng: 12.7 cm x Dài: 12.7 cm,0.67 kg,Bạc,Mac mini <br>Dây nguồn (1.8m),/m/a/macbook_1__2_3.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_1__2_3.png,"Mac mini M4 2024 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam; CPU: Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện<br>Neural Engine 16 lõi; RAM: 16GB; Luu tru: 512GB; HDH: macOS; Bluetooth: Bluetooth 5.3; Kich thuoc: Cao: 5.0 cm x Rộng: 12.7 cm x Dài: 12.7 cm; Gia: 27,490,000 VND",0.0
101352,Mac mini M4 2024 10CPU 10GPU 24GB 256GB | Chính hãng Apple Việt Nam,Apple,apple-macmini-m4-10cpu-10gpu-24gb-256gb-2024-z1cf,https://cellphones.com.vn/apple-macmini-m4-10cpu-10gpu-24gb-256gb-2024-z1cf.html,"Root, Laptop, Mac, Mac mini",27490000,0,27490000,53,True,0,0,Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện<br>Neural Engine 16 lõi,,24GB,256GB,,,,macOS,,,,,Bluetooth 5.3,Cao: 5.0 cm x Rộng: 12.7 cm x Dài: 12.7 cm,0.67 kg,Bạc,Mac mini<br> Dây nguồn (1.8m),/m/a/macbook_11.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_11.png,"Mac mini M4 2024 10CPU 10GPU 24GB 256GB | Chính hãng Apple Việt Nam; CPU: Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện<br>Neural Engine 16 lõi; RAM: 24GB; Luu tru: 256GB; HDH: macOS; Bluetooth: Bluetooth 5.3; Kich thuoc: Cao: 5.0 cm x Rộng: 12.7 cm x Dài: 12.7 cm; Gia: 27,490,000 VND",0.0
